latitude	longitude	name	display_name
52.2337172	21.071432235636493	Warschau	Warszawa, województwo mazowieckie, Polska
52.2337172	21.071432235636493	Varsovie	Warszawa, województwo mazowieckie, Polska
52.359522299999995	4.53502585228361	Zandvoort	Zandvoort, Noord-Holland, Nederland
52.1014041	5.9515701	Geldern	Gelderland, Nederland
52.6612281	6.7407359	Coevorden	Coevorden, Drenthe, Nederland
52.9952273	6.560498	Assen	Assen, Drenthe, Nederland
51.7589819	4.1510617	Sommelsdijk	Sommelsdijk, Goeree-Overflakkee, Zuid-Holland, Nederland
52.3417672	4.7977487	Sloten	Sloten, Amsterdam, Noord-Holland, Nederland, 1066 CZ, Nederland
51.2258565	2.919496	Oostende	Oostende, West-Vlaanderen, Vlaanderen, 8400, België / Belgique / Belgien
56.0348739	12.6130073	Helsingør	Helsingør, Helsingør Kommune, Region Hovedstaden, 3000, Danmark
47.2380222	6.0243622	Besançon	Besançon, Doubs, Bourgogne-Franche-Comté, France métropolitaine, 25000, France
51.9344514	4.6358147	Ouderkerk	Ouderkerk aan den IJssel, Krimpenerwaard, Zuid-Holland, Nederland
46.5218269	6.6327025	Lausanne	Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra
52.3744779	9.7385532	Hannover	Hannover, Region Hannover, Niedersachsen, Deutschland
49.4892913	8.4673098	Mannheim	Mannheim, Baden-Württemberg, Deutschland
50.6365654	3.0635282	Lille	Lille, Nord, Hauts-de-France, France métropolitaine, France
46.6789116	7.1027113	Fribourg	Fribourg/Freiburg, Schweiz/Suisse/Svizzera/Svizra
51.3331205	6.5623343	Krefeld	Krefeld, Nordrhein-Westfalen, Deutschland
52.2958122	5.2567209	Huizen	Huizen, Noord-Holland, Nederland
51.958534799999995	6.281455126241391	Doetinchem	Doetinchem, Gelderland, Nederland
52.2646577	10.5236066	Braunschweig	Braunschweig, Niedersachsen, Deutschland
52.1443409	6.2268734	Warnsveld	Warnsveld, Zutphen, Gelderland, Nederland
45.0677551	7.6824892	Torino	Torino, Piemonte, Italia
43.7698712	11.2555757	Firenze	Firenze, Toscana, Italia
46.9484742	7.4521749	Bern	Bern, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern/Berne, Schweiz/Suisse/Svizzera/Svizra
45.22086405	10.037037979628856	Cremona	Cremona, Lombardia, Italia
44.40726	8.9338624	Genova	Genova, Liguria, Italia
45.1692628	10.670836515673878	Mantova	Mantova, Lombardia, Italia
44.5384728	10.935960870530739	Modena	Modena, Emilia-Romagna, Italia
55.7505412	37.6174782	Moskva	Москва, Центральный федеральный округ, 103073, Россия
59.938732	30.316229	Sankt-Peterburg	Санкт-Петербург, Северо-Западный федеральный округ, Россия
52.56254635	4.919882595059434	Beemster	Beemster, Middenbeemster, Purmerend, Noord-Holland, Nederland
52.3116616	6.9241615	Oldenzaal	Oldenzaal, Overijssel, Nederland
43.9492493	4.8059012	Avignon	Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, France
52.2957628	5.1633636	Naarden	Naarden, Gooise Meren, Noord-Holland, Nederland
51.8881163	6.5427096	IJzerlo	IJzerlo, Aalten, Gelderland, Nederland, 7122 JR, Nederland
52.8832689	5.3602125	Stavoren	Stavoren, Súdwest-Fryslân, Fryslân, Nederland
51.7324672	4.9536547	Pruissen	Meubelstoffeerderij Ria Pruissen, 85, Dorpsstraat, Dussen, Altena, Noord-Brabant, Nederland, 4271 AB, Nederland
51.3286495	4.929594325676078	Turnhout	Turnhout, Antwerpen, Vlaanderen, 2300, België / Belgique / Belgien
52.2321562	6.5809004	Goor	Goor, Hof van Twente, Overijssel, Nederland
52.22336325	6.870595664097989	Enschede	Enschede, Overijssel, Nederland
52.090368850000004	5.507202445760246	Scherpenzeel	Scherpenzeel, Gelderland, Nederland
52.238404	5.1214997	's-Graveland	's-Graveland, Wijdemeren, Noord-Holland, Nederland
37.9755648	23.7348324	Athína	Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 105 57, Ελλάς
50.132881	8.9169797	Hanau	Hanau, Main-Kinzig-Kreis, Hessen, Deutschland
52.2646577	10.5236066	Brunswijk	Braunschweig, Niedersachsen, Deutschland
52.7008899	4.6939819	Schoorl	Schoorl, Bergen, Noord-Holland, Nederland
52.1058278	4.7283544	Zwammerdam	Zwammerdam, Alphen aan den Rijn, Zuid-Holland, Nederland
47.3744489	8.5410422	Zürich	Zürich, Bezirk Zürich, Zürich, Schweiz/Suisse/Svizzera/Svizra
52.476711699999996	6.061913261141655	Hattem	Hattem, Gelderland, Nederland
52.0028294	4.1603759	's-Gravenzande	's-Gravenzande, Westland, Zuid-Holland, Nederland
50.8585545	2.6202796	Watou	Watou, Poperinge, Ieper, West-Vlaanderen, Vlaanderen, 8978, België / Belgique / Belgien
50.8324023	2.212066	Watten	Watten, Dunkerque, Nord, Hauts-de-France, France métropolitaine, 59143, France
50.8433705	3.6041443	Oudenaarde	Oudenaarde, Oost-Vlaanderen, Vlaanderen, 9700, België / Belgique / Belgien
50.7515771	2.2534183	Saint Omer	Saint-Omer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62500, France
50.7515771	2.2534183	Sint Omaars	Saint-Omer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62500, France
51.1785192	3.9249258	Rijssel	Rijssel, Moerbeke, Gent, Oost-Vlaanderen, Vlaanderen, 9180, België / Belgique / Belgien
50.6365654	3.0635282	Insula	Lille, Nord, Hauts-de-France, France métropolitaine, France
51.1089776	17.0326689	Wrocław	Wrocław, województwo dolnośląskie, Polska
54.70464845	20.456566646621738	Kaliningrad	городской округ Калининград, Калининградская область, Северо-Западный федеральный округ, Россия
51.0347708	2.3772525	Duinkerken	Dunkerque, Nord, Hauts-de-France, France métropolitaine, France
48.8198479	2.4159508	Charenton	Charenton-le-Pont, Nogent-sur-Marne, Val-de-Marne, Île-de-France, France métropolitaine, 94220, France
37.3886303	-5.9953403	Sevilla	Sevilla, Andalucía, España
50.959802	3.5963218	Nazareth	Nazareth, Gent, Oost-Vlaanderen, 9810, België / Belgique / Belgien
53.3493795	-6.2605593	Dublin	Dublin, County Dublin, Leinster, Éire / Ireland
51.4825041	11.9705452	Halle	Halle (Saale), Sachsen-Anhalt, Deutschland
50.8152784	5.1858896	Sint-Truiden	Sint-Truiden, Hasselt, Limburg, Vlaanderen, België / Belgique / Belgien
51.7466241	5.6827761	Reek	Reek, Maashorst, Noord-Brabant, Nederland
50.8276429	3.2659884	Kortrijk	Kortrijk, West-Vlaanderen, Vlaanderen, België / Belgique / Belgien
51.0281381	4.4803453	Mechelen	Mechelen, Antwerpen, Vlaanderen, België / Belgique / Belgien
52.2810818	11.064786	Walbeck	Walbeck, Oebisfelde-Weferlingen, Börde, Sachsen-Anhalt, Deutschland
49.4010818	9.5077722	Ravenstein	Ravenstein, Verwaltungsverband Osterburken, Neckar-Odenwald-Kreis, Baden-Württemberg, 74747, Deutschland
51.5802996	6.2456273	Kevelaer	Kevelaer, Kreis Kleve, Nordrhein-Westfalen, Deutschland
51.6598262	4.8672579	Kevelaar	Kevelaar, Dommelbergen, Oosterhout, Noord-Brabant, Nederland, 4907 KV, Nederland
50.6450944	5.5736112	Luik	Liège, Wallonie, 4000, België / Belgique / Belgien
52.4009309	13.0591397	Potsdam	Potsdam, Brandenburg, Deutschland
52.23158695	5.173493524521531	Hilversum	Hilversum, Noord-Holland, Nederland
43.4945306	-0.4981465	Bouillon	Bouillon, Pau, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64410, France
51.5328328	9.9351811	Göttingen	Göttingen, Landkreis Göttingen, Niedersachsen, Deutschland
47.3215806	5.0414701	Dijon	Dijon, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21000, France
46.7831001	4.8534326	Chalon-sur-Saône	Chalon-sur-Saône, Saône-et-Loire, Bourgogne-Franche-Comté, France métropolitaine, 71100, France
43.2961743	5.3699525	Marseille	Marseille, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, France métropolitaine, 13000, France
51.0947181	5.791733	Maaseik	Maaseik, Limburg, 3680, België / Belgique / Belgien
48.584614	7.7507127	Strassburg	Strasbourg, Bas-Rhin, Grand Est, France métropolitaine, France
48.584614	7.7507127	Straatsburg	Strasbourg, Bas-Rhin, Grand Est, France métropolitaine, France
42.4380944	11.2107429	Orbetello	Orbetello, Grosseto, Toscana, 58015, Italia
6.9388614	79.8542005	Colombo	Colombo, Colombo District, Western Province, ශ්‍රී ලංකාව இலங்கை
49.1196964	6.1763552	Metz	Metz, Moselle, Grand Est, France métropolitaine, France
50.6428237	4.0689795	Steenkerque	Steenkerque, Braine-le-Comte, Soignies, Hainaut, Wallonie, 7090, België / Belgique / Belgien
47.4938673	19.0417582	Buda	Buda, Víziváros, I. kerület, Budapest, Közép-Magyarország, 1013, Magyarország
48.3966578	9.9931893	Ulm	Ulm, Baden-Württemberg, Deutschland
43.5298424	5.4474738	Aix-en-Provence	Aix-en-Provence, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, France métropolitaine, France
50.9683886	2.4325247	Bergues	Bergues, Dunkerque, Nord, Hauts-de-France, France métropolitaine, 59380, France
52.0703201	4.3558561	Voorburg	Voorburg, Leidschendam-Voorburg, Zuid-Holland, Nederland
33.750631	-117.8722311	Orange	Orange County, California, United States
46.5971623	24.3740295	Siebenbürgen	Ardeal, Band, Mureș, 547065, România
51.6450443	4.6061538	Zevenbergen	Zevenbergen, Moerdijk, Noord-Brabant, Nederland
46.5971623	24.3740295	Transylvanië	Ardeal, Band, Mureș, 547065, România
56.9493977	24.1051846	Riga	Rīga, Vidzeme, Latvija
52.07494555	4.2696802205364515	 's-Gravenhage	Den Haag, Zuid-Holland, Nederland
48.4312059	0.0911374	Alençon	Alençon, Orne, Normandie, France métropolitaine, 61000, France
47.31874	7.6698284	Solothurn	Solothurn, Schweiz/Suisse/Svizzera/Svizra
48.6937223	6.1834097	Nancy	Nancy, Meurthe-et-Moselle, Grand Est, France métropolitaine, France
48.1113387	-1.6800198	Rennes	Rennes, Ille-et-Vilaine, Bretagne, France métropolitaine, France
43.6044622	1.4442469	Toulouse	Toulouse, Haute-Garonne, Occitanie, France métropolitaine, France
50.3579317	3.5234846	Valenciennes	Valenciennes, Nord, Hauts-de-France, France métropolitaine, 59300, France
44.841225	-0.5800364	Bordeaux	Bordeaux, Gironde, Nouvelle-Aquitaine, France métropolitaine, France
50.4665284	4.8661892	Namen	Namur, Wallonie, België / Belgique / Belgien
48.2083537	16.3725042	Vienne	Wien, Österreich
43.7698712	11.2555757	Florence	Firenze, Toscana, Italia
51.632493749999995	6.582872702221536	Büderich	Büderich, Wesel, Kreis Wesel, Nordrhein-Westfalen, Deutschland
5.8241764499999995	-55.16628130970069	Paramaribo	Centrum, Paramaribo, Suriname
48.9566218	4.3628851	Châlons-en-Champagne	Châlons-en-Champagne, Marne, Grand Est, France métropolitaine, 51000, France
51.4885381	-0.6091736	Eton	Eton, Windsor and Maidenhead, England, United Kingdom
52.4254143	6.4610611	Overijssel	Overijssel, Nederland
33.1154683	129.7874339	Nagasaki	長崎県, 日本
50.7515771	2.2534183	St. Omer	Saint-Omer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62500, France
53.20509275	7.459463962492224	Leer	Landkreis Leer, Niedersachsen, Deutschland
34.9174159	32.889902651331866	Cyprus	Κύπρος, Κύπρος - Kıbrıs
52.0892832	5.2276307	Zeist	Zeist, Utrecht, Nederland
52.0446265	4.3188215	Rijswijk	Rijswijk, Zuid-Holland, Nederland
52.2055314	0.1186637	Cambridge	Cambridge, Cambridgeshire, Cambridgeshire and Peterborough, England, United Kingdom
49.5445804	8.3540061	Frankenthal	Frankenthal (Pfalz), Rheinland-Pfalz, 67227, Deutschland
48.8035403	2.1266886	Versailles	Versailles, Yvelines, Île-de-France, France métropolitaine, 78000, France
50.291048	2.7772211	Arras	Arras, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62000, France
50.9494849	10.7014435	Gotha	Gotha, Landkreis Gotha, Thüringen, Deutschland
50.7937353	3.167040611100269	Menen	Menen, Kortrijk, West-Vlaanderen, Vlaanderen, 8930, België / Belgique / Belgien
51.1793094	7.0833823	Meenen	Van-Meenen-Straße, SG-Nordstadt, Solingen-Mitte, Solingen, Nordrhein-Westfalen, 42651, Deutschland
50.7937353	3.167040611100269	Menin	Menen, Kortrijk, West-Vlaanderen, Vlaanderen, 8930, België / Belgique / Belgien
51.4726547	5.2687554	Oostelbeers	Oostelbeers, Oost West en Middelbeers, Oirschot, Noord-Brabant, Nederland, 5091 BD, Nederland
44.017763900000006	10.454430026192636	Lucca	Lucca, Toscana, Italia
45.9412075	4.7734565	Trévoux	Trévoux, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01600, France
54.51185315	9.540566890802062	Gottorf	Schloss Gottorf, Schlossallee, Lollfuß, Schleswig, Schleswig-Flensburg, Schleswig-Holstein, 24837, Deutschland
53.5760029	10.0755348	Wandsbek	Wandsbek, Hamburg, Deutschland
43.6112422	3.8767337	Montpellier	Montpellier, Hérault, Occitanie, France métropolitaine, France
53.1091111	6.0948102	Drachten	Drachten, Smallingerland, Fryslân, Nederland
49.5217295	4.3129272	Barby	Barby, Rethel, Ardennes, Grand Est, France métropolitaine, 08300, France
51.32566285	3.5166308518864264	Sluis	Sluis, Zeeland, Nederland
50.8943633	2.2517460992255276	Sluys	’t Sluys van Lynck, Lynck, Merckeghem, Dunkerque, Nord, Hauts-de-France, France métropolitaine, 59470, France
51.44855695	5.450122521857143	Eindhoven	Eindhoven, Noord-Brabant, Nederland
49.2764624	-0.7024738	Bayeux	Bayeux, Calvados, Normandie, France métropolitaine, 14400, France
50.3219015	11.9178807	Hof	Hof, Bayern, Deutschland
46.7785711	6.6409158	Yverdon	Yverdon-les-Bains, District du Jura-Nord vaudois, Vaud, Schweiz/Suisse/Svizzera/Svizra
19.08157715	72.88662753964906	Bombay	Mumbai, Mumbai Suburban, Maharashtra, India
49.5928616	11.0056	Erlangen	Erlangen, Bayern, Deutschland
53.1389753	8.2146017	Oldenburg	Oldenburg, Niedersachsen, Deutschland
53.51228535	7.391528412821689	Aurich	Landkreis Aurich, Niedersachsen, Deutschland
46.7947224	-1.3210389	Boulogne	Boulogne, Essarts-en-Bocage, La Roche-sur-Yon, Vendée, Pays de la Loire, France métropolitaine, 85140, France
50.291048	2.7772211	Atrecht	Arras, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62000, France
46.9895828	6.9292641	Neuchâtel	Neuchâtel, Schweiz/Suisse/Svizzera/Svizra
46.8442302	-71.3441924	Neufchâtel	Neufchâtel, Des Châtels, La Haute-Saint-Charles, Québec, Agglomération de Québec, Capitale-Nationale, Québec, G2B 4Y3, Canada
49.5805561	3.0000288	Noyon	Noyon, Compiègne, Oise, Hauts-de-France, France métropolitaine, 60400, France
51.1294306	2.751666	Nieuwpoort	Nieuwpoort, Veurne, West-Vlaanderen, Vlaanderen, 8620, België / Belgique / Belgien
50.8000011	2.4868314	Cassel	Cassel, Dunkerque, Nord, Hauts-de-France, France métropolitaine, 59670, France
53.0786257	6.9684353	Nieuwe Pekela	Nieuwe Pekela, Pekela, Groningen, Nederland
46.7703949	-0.649201	La Forêt-sur-Sèvre	La Forêt-sur-Sèvre, Bressuire, Deux-Sèvres, Nouvelle-Aquitaine, France métropolitaine, 79380, France
42.790216599999994	10.340278678735025	Livorno	Livorno, Toscana, Italia
51.2258565	2.919496	Ostende	Oostende, West-Vlaanderen, Vlaanderen, 8400, België / Belgique / Belgien
43.4244499	0.7280492	Villefranche	Villefranche-d'Astarac, Auch, Gers, Occitanie, France métropolitaine, 32420, France
47.5581077	7.5878261	Bazel	Basel, Basel-Stadt, Schweiz/Suisse/Svizzera/Svizra
4.0664	43.1459	Basle	Basle, Buur Basle, Rab Dhuure, Bakool باكول, Koonfur Galbeed جنوب غرب, Soomaaliya الصومال
48.3905283	-4.4860088	Brest	Brest, Finistère, Bretagne, France métropolitaine, 29200, France
48.7784485	9.1800132	Stuttgart	Stuttgart, Baden-Württemberg, Deutschland
52.40382	4.695116	Spaarnwoude	Spaarnwoude, Spaarndam, Haarlemmermeer, Noord-Holland, Nederland, 2064 KS, Nederland
53.5736426	7.9020696	Jever	Jever, Wangerland, Landkreis Friesland, Niedersachsen, 26441, Deutschland
48.417	6.0565	Vaudemont	Vaudémont, Nancy, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54330, France
51.0312293	4.098112	Dendermonde	Dendermonde, Oost-Vlaanderen, Vlaanderen, 9200, België / Belgique / Belgien
36.218986799999996	-94.64605135984287	Patmos	Patmos, Delaware County, Oklahoma, United States
50.1055002	8.7610698	Offenbach am Main	Offenbach am Main, Hessen, Deutschland
45.4371908	12.3345898	Venice	Venezia, Veneto, 30121-30176, Italia
49.1813403	-0.3635615	Caen	Caen, Calvados, Normandie, France métropolitaine, 14000, France
49.6112768	6.129799	Luxemburg	Luxembourg, Canton Luxembourg, Lëtzebuerg
46.769379	23.5899542	Cluj-Napoca	Cluj-Napoca, Zona Metropolitană Cluj, Cluj, România
49.334193	6.3227721	Büdingen	Buding, Thionville, Moselle, Grand Est, France métropolitaine, 57920, France
48.7712673	5.1623805	Bar-le-Duc	Bar-le-Duc, Meuse, Grand Est, France métropolitaine, 55000, France
51.0281381	4.4803453	Malines	Mechelen, Antwerpen, Vlaanderen, België / Belgique / Belgien
51.2085526	3.226772	Bruges	Brugge, West-Vlaanderen, Vlaanderen, België / Belgique / Belgien
47.2186371	-1.5541362	Nantes	Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, France
53.3493795	-6.2605593	Baile atha Clíath	Dublin, County Dublin, Leinster, Éire / Ireland
51.8953514	11.0520563	Halberstadt	Halberstadt, Landkreis Harz, Sachsen-Anhalt, Deutschland
49.0068705	8.4034195	Karlsruhe	Karlsruhe, Baden-Württemberg, Deutschland
49.248655	7.3641981	Zweibrücken	Zweibrücken, Rheinland-Pfalz, 66482, Deutschland
52.171959	5.002675	Breukelen	Breukelen, Stichtse Vecht, Utrecht, Nederland
48.1978559	3.282606	Sens	Sens, Yonne, Bourgogne-Franche-Comté, France métropolitaine, 89100, France
52.78467	4.85292	Barsingerhorn	Barsingerhorn, Hollands Kroon, Noord-Holland, Nederland
59.9606739	30.1586551	St. Petersbourg	Санкт-Петербург, Северо-Западный федеральный округ, Россия
59.9606739	30.1586551	Sint Petersburg	Санкт-Петербург, Северо-Западный федеральный округ, Россия
53.0572965	5.4048682	Makkum	Makkum, Súdwest-Fryslân, Fryslân, Nederland
44.766764249999994	11.827938995640167	Ferrara	Ferrara, Emilia-Romagna, Italia
51.4875167	-0.1687007	Chelsea	Chelsea, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW3 5UA, United Kingdom
50.8676041	4.3737121	Schaarbeek	Schaerbeek - Schaarbeek, Brussel-Hoofdstad - Bruxelles-Capitale, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien
44.0175835	1.3549991	Montauban	Montauban, Tarn-et-Garonne, Occitanie, France métropolitaine, 82000, France
54.3289795	-2.747183	Kendal	Kendal, Westmorland and Furness, England, United Kingdom
48.813549	3.6664318	Charleville	Charleville, Épernay, Marne, Grand Est, France métropolitaine, 51120, France
49.7596208	6.6441878	Trier	Trier, Rheinland-Pfalz, Deutschland
58.3846075	13.4397675	Skara	Skara, Skara kommun, Västra Götalands län, 532 39, Sverige
34.5723015	-113.1788539	Bagdad	Bagdad, Yavapai County, Arizona, 86321, United States
52.0280674	8.9012894	Lemgo	Lemgo, Kreis Lippe, Nordrhein-Westfalen, 32657, Deutschland
48.4438601	1.4881434	Chartres	Chartres, Eure-et-Loir, Centre-Val de Loire, France métropolitaine, 28000, France
47.7981346	13.0464806	Salzburg	Salzburg, 5020, Österreich
52.35335295	4.90703176701533	Nieuwer-Amstel	Voormalig raadhuis van Nieuwer-Amstel, 67, Amsteldijk, Nieuwe Pijp, De Pijp, Zuid, Amsterdam, Noord-Holland, Nederland, 1074 HV, Nederland
52.07168255	5.745510631034939	Ede	Ede, Gelderland, Nederland
49.9246182	1.0791444	Dieppe	Dieppe, Seine-Maritime, Normandie, France métropolitaine, 76200, France
52.0191005	8.531007	Bielefeld	Bielefeld, Nordrhein-Westfalen, Deutschland
51.6385162	15.1422487	Żary	Żary, powiat żarski, województwo lubuskie, Polska
54.0886707	12.1400211	Rostock	Rostock, Mecklenburg-Vorpommern, Deutschland
51.0724273	2.6621323	Veurne	Veurne, West-Vlaanderen, Vlaanderen, 8630, België / Belgique / Belgien
51.1263106	16.97819633051261	Wratislavia	Wrocław, województwo dolnośląskie, Polska
51.1089776	17.0326689	Vratislavia	Wrocław, województwo dolnośląskie, Polska
51.1089776	17.0326689	Wroclaw	Wrocław, województwo dolnośląskie, Polska
41.2333127	-75.9358234	Breslau	Breslau, Hanover Township, Luzerne County, Pennsylvania, 18651, United States
52.1873798	9.0804584	Rinteln	Rinteln, Landkreis Schaumburg, Niedersachsen, 31737, Deutschland
52.24764975	5.541246849406163	Holland	Nederland
51.39573015	4.744087183464012	Hoogstraten	Hoogstraten, Turnhout, Antwerpen, Vlaanderen, 2320, België / Belgique / Belgien
55.6867243	12.5700724	Copenhagen	København, Københavns Kommune, Region Hovedstaden, 1357, Danmark
42.6511674	-73.754968	Albany	City of Albany, Albany County, New York, United States
50.85275695	2.712323097125296	Poperinge	Poperinge, Ieper, West-Vlaanderen, Vlaanderen, 8970, België / Belgique / Belgien
47.9027336	1.9086066	Orleans	Orléans, Loiret, Centre-Val de Loire, France métropolitaine, France
51.3429314	6.1362198	Tegelen	Tegelen, Venlo, Limburg, Nederland
44.9619372	-64.0337916	St. Croix	St. Croix, Region of Windsor and West Hants Municipality, Hants County, Nova Scotia, B0N 2T0, Canada
51.1195778	3.564243678511237	Zomergem	Zomergem, Lievegem, Gent, Oost-Vlaanderen, Vlaanderen, 9930, België / Belgique / Belgien
48.5236164	9.0535531	Tübingen	Tübingen, Landkreis Tübingen, Baden-Württemberg, Deutschland
52.4570766	5.0373214	Monnickendam	Monnickendam, Waterland, Noord-Holland, Nederland
47.5876861	1.3337639	Blois	Blois, Loir-et-Cher, Centre-Val de Loire, France métropolitaine, 41000, France
41.2476307	14.705705363146528	Benevento	Benevento, Campania, Italia
20.8164706	107.17122854529401	Cythère	Cythère, Thành phố Hạ Long, Tỉnh Quảng Ninh, Việt Nam
50.1757546	3.2346145	Cambrai	Cambrai, Nord, Hauts-de-France, France métropolitaine, 59400, France
